sensor_id,aircraft_id,event_timestamp,sensor_type,sensor_value,unit,anomaly_status
SN000003560,AC00911,2026-03-20 02:41:00,OilPressure,55.95,psi,Normal
SN000003561,AC00757,2026-04-21 00:36:00,OilPressure,105.49,psi,Critical
SN000003562,AC00520,2026-06-25 13:14:00,OilPressure,76.61,psi,Normal
SN000003563,AC01077,2026-06-12 19:12:00,Vibration,1.5,mm/s,Normal
SN000003564,AC01072,2026-02-10 04:10:00,FuelFlow,2440.05,kg/h,Normal
SN000003565,AC00291,2026-02-17 07:49:00,FuelFlow,2152.93,kg/h,Normal
SN000003566,AC00440,2026-03-18 16:49:00,Vibration,6.23,mm/s,Normal
SN000003567,AC00191,2026-06-17 10:24:00,Vibration,2.22,mm/s,Normal
SN000003568,AC00763,2026-03-03 20:39:00,CabinPressure,7.43,psi,Normal
SN000003569,AC01092,2026-01-01 03:26:00,CabinPressure,8.25,psi,Normal
SN000003570,AC00402,2026-03-17 19:15:00,OilPressure,41.33,psi,Normal
SN000003571,AC00972,2026-06-08 06:35:00,HydraulicPressure,2858.66,psi,Normal
SN000003572,AC00529,2026-06-07 03:43:00,CabinPressure,7.89,psi,Normal
SN000003573,AC01175,2026-06-04 09:51:00,OilPressure,56.03,psi,Normal
SN000003574,AC00055,2026-05-06 02:40:00,Vibration,0.41,mm/s,Normal
SN000003575,AC00217,2026-02-20 18:05:00,FuelFlow,2696.4,kg/h,Normal
SN000003576,AC00454,2026-06-28 00:39:00,OilPressure,35.64,psi,Normal
SN000003577,AC01191,2026-06-08 21:22:00,FuelFlow,1875.26,kg/h,Normal
SN000003578,AC00343,2026-04-23 21:14:00,HydraulicPressure,2719.33,psi,Normal
SN000003579,AC00916,2026-05-13 09:14:00,OilPressure,71.35,psi,Normal
SN000003580,AC00431,2026-02-14 18:01:00,OilPressure,29.74,psi,Normal
SN000003581,AC00978,2026-05-09 11:17:00,FuelFlow,2061.65,kg/h,Normal
SN000003582,AC00872,2026-03-06 00:49:00,CabinPressure,8.39,psi,Normal
SN000003583,AC00645,2026-03-09 09:19:00,FuelFlow,1705.82,kg/h,Normal
SN000003584,AC00579,2026-02-19 09:51:00,Vibration,3.08,mm/s,Normal
SN000003585,AC00457,2026-05-25 07:27:00,OilPressure,73.43,psi,Normal
SN000003586,AC00076,2026-06-25 04:43:00,CabinPressure,7.1,psi,Normal
SN000003587,AC00226,2026-03-26 19:14:00,FuelFlow,2335.77,kg/h,Normal
SN000003588,AC00759,2026-03-19 21:10:00,CabinPressure,7.72,psi,Normal
SN000003589,AC00271,2026-03-21 20:44:00,HydraulicPressure,1979.97,psi,Normal
SN000003590,AC00694,2026-03-05 11:29:00,OilPressure,76.69,psi,Normal
SN000003591,AC00216,2026-04-11 20:12:00,OilPressure,33.95,psi,Normal
SN000003592,AC00257,2026-02-13 20:19:00,HydraulicPressure,2828.42,psi,Normal
SN000003593,AC00928,2026-06-07 14:33:00,OilPressure,71.91,psi,Normal
SN000003594,AC00441,2026-06-21 12:03:00,HydraulicPressure,1854.57,psi,Normal
SN000003595,AC00295,2026-01-17 23:44:00,CabinPressure,7.05,psi,Normal
SN000003596,AC00970,2026-01-20 07:55:00,HydraulicPressure,2963.87,psi,Normal
SN000003597,AC00548,2026-06-18 13:59:00,OilPressure,55.27,psi,Normal
SN000003598,AC00506,2026-03-17 13:49:00,CabinPressure,8.08,psi,Normal
SN000003599,AC01194,2026-06-07 19:10:00,HydraulicPressure,2438.83,psi,Normal
SN000003600,AC01135,2026-01-11 11:52:00,CabinPressure,7.96,psi,Normal
SN000003601,AC00291,2026-01-15 21:43:00,FuelFlow,1476.06,kg/h,Normal
SN000003602,AC00897,2026-04-16 08:53:00,CabinPressure,8.57,psi,Normal
SN000003603,AC00271,2026-03-29 00:01:00,FuelFlow,2271.8,kg/h,Normal
SN000003604,AC01062,2026-01-31 01:22:00,HydraulicPressure,2647.31,psi,Normal
SN000003605,AC00888,2026-02-08 15:37:00,FuelFlow,1069.09,kg/h,Normal
SN000003606,AC00786,2026-05-04 09:00:00,HydraulicPressure,2668.95,psi,Normal
SN000003607,AC00327,2026-02-03 03:37:00,Vibration,1.65,mm/s,Normal
SN000003608,AC00523,2026-06-12 17:40:00,EngineTemp,107.72,C,Normal
SN000003609,AC00534,2026-03-12 02:14:00,OilPressure,74.86,psi,Normal
SN000003610,AC00319,2026-06-19 10:23:00,HydraulicPressure,2657.75,psi,Warning
SN000003611,AC01030,2026-06-09 22:24:00,CabinPressure,8.52,psi,Normal
SN000003612,AC01092,2026-04-16 09:44:00,OilPressure,62.2,psi,Normal
SN000003613,AC01039,2026-06-09 08:34:00,CabinPressure,8.23,psi,Normal
SN000003614,AC01049,2026-06-30 11:30:00,Vibration,4.42,mm/s,Normal
SN000003615,AC00864,2026-04-19 02:43:00,Vibration,6.28,mm/s,Normal
SN000003616,AC00903,2026-04-29 00:27:00,FuelFlow,971.22,kg/h,Normal
SN000003617,AC00927,2026-04-16 17:36:00,EngineTemp,98.0,C,Normal
SN000003618,AC00236,2026-04-29 21:13:00,EngineTemp,104.03,C,Normal
SN000003619,AC00194,2026-03-24 20:31:00,EngineTemp,102.88,C,Normal
SN000003620,AC00764,2026-03-13 12:04:00,CabinPressure,7.07,psi,Normal
SN000003621,AC01095,2026-04-22 14:30:00,CabinPressure,8.27,psi,Normal
SN000003622,AC00326,2026-01-03 13:37:00,Vibration,4.07,mm/s,Normal
SN000003623,AC00927,2026-01-09 04:51:00,HydraulicPressure,2486.15,psi,Warning
SN000003624,AC00151,2026-03-07 07:59:00,FuelFlow,2981.24,kg/h,Normal
SN000003625,AC00939,2026-05-18 23:58:00,EngineTemp,84.39,C,Normal
SN000003626,AC00143,2026-06-21 20:46:00,FuelFlow,2867.3,kg/h,Normal
SN000003627,AC00323,2026-03-06 03:49:00,HydraulicPressure,2352.72,psi,Normal
SN000003628,AC00739,2026-03-25 23:00:00,HydraulicPressure,1980.8,psi,Normal
SN000003629,AC00560,2026-01-20 02:43:00,CabinPressure,7.96,psi,Normal
SN000003630,AC00958,2026-02-17 17:05:00,FuelFlow,2606.51,kg/h,Normal
SN000003631,AC01080,2026-02-01 13:29:00,FuelFlow,2713.23,kg/h,Normal
SN000003632,AC00029,2026-01-19 14:42:00,Vibration,0.25,mm/s,Normal
SN000003633,AC00473,2026-01-16 12:45:00,HydraulicPressure,2997.97,psi,Normal
SN000003634,AC01121,2026-01-02 20:39:00,FuelFlow,2709.16,kg/h,Normal
SN000003635,AC00982,2026-01-30 07:55:00,EngineTemp,98.87,C,Normal
SN000003636,AC00575,2026-06-02 15:13:00,HydraulicPressure,2008.91,psi,Normal
SN000003637,AC00468,2026-04-04 20:56:00,EngineTemp,106.5,C,Normal
SN000003638,AC00426,2026-02-15 17:56:00,FuelFlow,685.09,kg/h,Normal
SN000003639,AC00919,2026-04-15 17:09:00,HydraulicPressure,2369.88,psi,Warning
SN000003640,AC00980,2026-05-08 07:08:00,EngineTemp,111.32,C,Normal
SN000003641,AC00232,2026-06-04 15:49:00,HydraulicPressure,2011.37,psi,Warning
SN000003642,AC01129,2026-03-08 15:02:00,FuelFlow,579.71,kg/h,Normal
SN000003643,AC01023,2026-05-19 16:53:00,OilPressure,59.29,psi,Normal
SN000003644,AC00323,2026-01-02 00:41:00,HydraulicPressure,2654.21,psi,Normal
SN000003645,AC00279,2026-05-31 10:09:00,OilPressure,75.79,psi,Normal
SN000003646,AC00228,2026-03-19 18:05:00,CabinPressure,5.97,psi,Warning
SN000003647,AC00814,2026-05-06 17:25:00,OilPressure,29.67,psi,Normal
SN000003648,AC00052,2026-06-13 05:53:00,HydraulicPressure,3070.35,psi,Normal
SN000003649,AC00937,2026-01-22 10:27:00,Vibration,0.88,mm/s,Normal
SN000003650,AC01026,2026-05-23 23:41:00,CabinPressure,7.72,psi,Normal
SN000003651,AC00267,2026-04-18 16:29:00,OilPressure,38.84,psi,Normal
SN000003652,AC00360,2026-04-24 18:01:00,FuelFlow,1529.88,kg/h,Normal
SN000003653,AC00848,2026-05-03 03:56:00,EngineTemp,114.56,C,Normal
SN000003654,AC00788,2026-03-07 20:31:00,HydraulicPressure,2504.79,psi,Normal
SN000003655,AC00594,2026-03-20 10:50:00,Vibration,2.16,mm/s,Normal
SN000003656,AC00797,2026-05-12 12:39:00,HydraulicPressure,2525.13,psi,Normal
SN000003657,AC00024,2026-06-22 22:20:00,Vibration,6.34,mm/s,Normal
SN000003658,AC00087,2026-04-02 01:50:00,CabinPressure,7.2,psi,Normal
SN000003659,AC00223,2026-01-13 07:57:00,CabinPressure,9.84,psi,Warning
SN000003660,AC00136,2026-02-25 10:28:00,FuelFlow,2670.49,kg/h,Normal
SN000003661,AC00514,2026-05-25 19:35:00,HydraulicPressure,2209.22,psi,Normal
SN000003662,AC00601,2026-01-02 03:41:00,EngineTemp,91.51,C,Normal
SN000003663,AC00127,2026-03-23 11:59:00,HydraulicPressure,1799.38,psi,Warning
SN000003664,AC00841,2026-05-18 00:21:00,OilPressure,32.72,psi,Normal
SN000003665,AC00051,2026-05-31 09:13:00,Vibration,5.76,mm/s,Normal
SN000003666,AC01052,2026-04-18 23:24:00,Vibration,7.27,mm/s,Normal
SN000003667,AC00081,2026-05-13 23:40:00,FuelFlow,1203.07,kg/h,Normal
SN000003668,AC01042,2026-06-28 07:54:00,Vibration,6.89,mm/s,Normal
SN000003669,AC00567,2026-05-24 08:31:00,CabinPressure,5.29,psi,Warning
SN000003670,AC00970,2026-03-18 15:52:00,HydraulicPressure,2121.01,psi,Warning
SN000003671,AC01081,2026-03-24 15:22:00,CabinPressure,8.57,psi,Normal
SN000003672,AC01182,2026-05-06 21:27:00,CabinPressure,7.13,psi,Normal
SN000003673,AC00087,2026-06-20 00:23:00,CabinPressure,7.79,psi,Normal
SN000003674,AC00096,2026-04-22 23:08:00,FuelFlow,807.21,kg/h,Normal
SN000003675,AC00555,2026-06-17 19:50:00,OilPressure,44.49,psi,Normal
SN000003676,AC00600,2026-02-24 20:29:00,OilPressure,26.33,psi,Normal
SN000003677,AC00951,2026-06-27 10:19:00,EngineTemp,79.3,C,Normal
SN000003678,AC00081,2026-05-03 07:53:00,CabinPressure,7.4,psi,Normal
SN000003679,AC00232,2026-04-11 22:52:00,CabinPressure,7.7,psi,Normal
SN000003680,AC00649,2026-05-02 01:49:00,OilPressure,43.16,psi,Normal
SN000003681,AC00286,2026-02-28 12:30:00,FuelFlow,2722.49,kg/h,Normal
SN000003682,AC00229,2026-05-20 15:00:00,EngineTemp,87.37,C,Normal
SN000003683,AC00694,2026-03-02 06:08:00,FuelFlow,2474.44,kg/h,Normal
SN000003684,AC00384,2026-01-07 15:30:00,CabinPressure,8.22,psi,Normal
SN000003685,AC00715,2026-05-02 01:17:00,Vibration,3.55,mm/s,Normal
SN000003686,AC00027,2026-03-22 21:39:00,OilPressure,67.13,psi,Normal
SN000003687,AC00502,2026-04-03 21:59:00,FuelFlow,2156.28,kg/h,Normal
SN000003688,AC00266,2026-02-14 07:49:00,EngineTemp,86.9,C,Normal
SN000003689,AC00171,2026-01-01 05:59:00,EngineTemp,107.31,C,Normal
SN000003690,AC00213,2026-05-18 10:41:00,FuelFlow,1932.61,kg/h,Normal
SN000003691,AC00338,2026-04-20 03:42:00,OilPressure,76.32,psi,Normal
SN000003692,AC00694,2026-02-26 16:29:00,Vibration,3.13,mm/s,Normal
SN000003693,AC00685,2026-05-15 07:08:00,EngineTemp,109.33,C,Normal
SN000003694,AC00579,2026-03-15 03:55:00,Vibration,1.06,mm/s,Normal
SN000003695,AC00547,2026-04-14 12:58:00,EngineTemp,89.38,C,Normal
SN000003696,AC00491,2026-07-02 10:33:00,OilPressure,33.29,psi,Normal
SN000003697,AC00283,2026-03-02 00:30:00,Vibration,1.71,mm/s,Normal
SN000003698,AC00753,2026-02-12 13:55:00,EngineTemp,109.74,C,Normal
SN000003699,AC01166,2026-04-28 10:43:00,HydraulicPressure,2152.94,psi,Normal
SN000003700,AC01040,2026-04-27 00:48:00,FuelFlow,807.17,kg/h,Warning
SN000003701,AC01048,2026-01-13 06:44:00,Vibration,2.75,mm/s,Normal
SN000003702,AC00744,2026-06-28 16:47:00,CabinPressure,8.5,psi,Normal
SN000003703,AC00476,2026-03-26 01:12:00,Vibration,7.94,mm/s,Normal
SN000003704,AC00478,2026-05-13 05:29:00,Vibration,7.88,mm/s,Normal
SN000003705,AC00006,2026-01-19 02:17:00,OilPressure,56.69,psi,Normal
SN000003706,AC00287,2026-03-02 17:20:00,OilPressure,30.46,psi,Normal
SN000003707,AC00145,2026-02-02 05:49:00,Vibration,4.46,mm/s,Normal
SN000003708,AC00262,2026-05-06 04:36:00,EngineTemp,77.56,C,Normal
SN000003709,AC01114,2026-04-27 07:23:00,CabinPressure,7.45,psi,Normal
SN000003710,AC00326,2026-01-05 23:40:00,EngineTemp,94.06,C,Normal
SN000003711,AC00073,2026-05-31 09:44:00,HydraulicPressure,3006.39,psi,Normal
SN000003712,AC00363,2026-03-23 08:47:00,CabinPressure,7.69,psi,Normal
SN000003713,AC00665,2026-01-04 09:40:00,CabinPressure,7.77,psi,Normal
SN000003714,AC00690,2026-05-23 08:00:00,Vibration,1.66,mm/s,Normal
SN000003715,AC00025,2026-02-10 18:55:00,CabinPressure,10.38,psi,Warning
SN000003716,AC01064,2026-03-26 17:23:00,OilPressure,34.7,psi,Normal
SN000003717,AC00796,2026-02-17 04:45:00,FuelFlow,603.45,kg/h,Normal
SN000003718,AC00554,2026-03-26 18:21:00,CabinPressure,7.92,psi,Normal
SN000003719,AC01146,2026-06-16 06:24:00,CabinPressure,10.01,psi,Warning
SN000003720,AC00754,2026-05-31 01:48:00,CabinPressure,8.39,psi,Normal
SN000003721,AC00527,2026-01-14 19:21:00,OilPressure,37.56,psi,Normal
SN000003722,AC00169,2026-05-07 15:08:00,FuelFlow,897.56,kg/h,Normal
SN000003723,AC00621,2026-04-21 16:43:00,CabinPressure,8.59,psi,Normal
SN000003724,AC00438,2026-05-17 16:44:00,EngineTemp,81.62,C,Normal
SN000003725,AC00932,2026-06-28 20:54:00,FuelFlow,2217.35,kg/h,Normal
SN000003726,AC00948,2026-01-10 09:45:00,Vibration,0.73,mm/s,Normal
SN000003727,AC01134,2026-05-23 09:27:00,CabinPressure,8.51,psi,Normal
SN000003728,AC00405,2026-05-16 05:20:00,FuelFlow,513.6,kg/h,Normal
SN000003729,AC00872,2026-03-22 04:08:00,Vibration,3.18,mm/s,Normal
SN000003730,AC00737,2026-06-10 19:01:00,FuelFlow,2218.96,kg/h,Normal
SN000003731,AC00232,2026-05-15 11:47:00,Vibration,3.84,mm/s,Warning
SN000003732,AC01102,2026-02-01 15:37:00,FuelFlow,1606.66,kg/h,Normal
SN000003733,AC00869,2026-02-02 14:43:00,FuelFlow,1847.54,kg/h,Normal
SN000003734,AC00002,2026-06-28 05:54:00,CabinPressure,7.86,psi,Normal
SN000003735,AC00159,2026-03-02 00:20:00,HydraulicPressure,1899.7,psi,Warning
SN000003736,AC01148,2026-01-24 06:02:00,Vibration,6.6,mm/s,Normal
SN000003737,AC00988,2026-01-24 04:02:00,CabinPressure,5.28,psi,Warning
SN000003738,AC00575,2026-03-14 19:51:00,HydraulicPressure,3056.92,psi,Normal
SN000003739,AC01033,2026-04-23 08:14:00,OilPressure,53.12,psi,Normal
SN000003740,AC00526,2026-05-30 20:17:00,Vibration,1.65,mm/s,Normal
SN000003741,AC00031,2026-02-15 00:59:00,HydraulicPressure,3048.18,psi,Normal
SN000003742,AC01101,2026-06-28 15:30:00,OilPressure,61.18,psi,Normal
SN000003743,AC00381,2026-05-23 05:20:00,CabinPressure,7.57,psi,Normal
SN000003744,AC00787,2026-04-12 10:40:00,Vibration,7.56,mm/s,Normal
SN000003745,AC01088,2026-03-27 09:48:00,FuelFlow,947.56,kg/h,Normal
SN000003746,AC00212,2026-04-21 15:44:00,CabinPressure,8.41,psi,Normal
SN000003747,AC01166,2026-03-28 11:15:00,OilPressure,64.1,psi,Normal
SN000003748,AC00697,2026-03-04 06:52:00,HydraulicPressure,1990.95,psi,Normal
SN000003749,AC00803,2026-03-03 21:19:00,EngineTemp,96.54,C,Normal
SN000003750,AC00178,2026-02-12 00:02:00,HydraulicPressure,2941.13,psi,Normal
SN000003751,AC00702,2026-01-06 08:14:00,FuelFlow,1709.74,kg/h,Normal
SN000003752,AC00952,2026-04-03 07:43:00,CabinPressure,8.17,psi,Normal
SN000003753,AC01002,2026-02-01 00:58:00,Vibration,4.53,mm/s,Normal
SN000003754,AC01048,2026-01-13 01:40:00,Vibration,6.24,mm/s,Normal
SN000003755,AC00208,2026-01-16 17:38:00,CabinPressure,8.43,psi,Normal
SN000003756,AC00032,2026-05-11 01:14:00,CabinPressure,7.96,psi,Normal
SN000003757,AC00512,2026-03-23 17:06:00,FuelFlow,2239.09,kg/h,Normal
SN000003758,AC00456,2026-02-20 09:46:00,OilPressure,47.54,psi,Warning
SN000003759,AC00236,2026-06-28 09:22:00,FuelFlow,2334.14,kg/h,Normal
SN000003760,AC00407,2026-03-10 18:10:00,HydraulicPressure,2276.08,psi,Normal
SN000003761,AC00338,2026-04-04 01:43:00,EngineTemp,75.03,C,Normal
SN000003762,AC01049,2026-04-16 21:05:00,Vibration,4.79,mm/s,Normal
SN000003763,AC00531,2026-03-17 11:08:00,Vibration,2.39,mm/s,Normal
SN000003764,AC00990,2026-06-18 00:55:00,FuelFlow,1154.64,kg/h,Normal
SN000003765,AC00646,2026-05-03 23:37:00,Vibration,1.31,mm/s,Normal
SN000003766,AC00517,2026-05-24 21:45:00,FuelFlow,2410.92,kg/h,Normal
SN000003767,AC01052,2026-01-29 18:24:00,Vibration,3.59,mm/s,Warning
SN000003768,AC00601,2026-02-21 01:36:00,Vibration,3.95,mm/s,Normal
SN000003769,AC00088,2026-04-18 04:43:00,HydraulicPressure,2318.34,psi,Normal
SN000003770,AC00491,2026-04-14 13:06:00,EngineTemp,96.07,C,Normal
SN000003771,AC00094,2026-05-31 12:50:00,EngineTemp,113.4,C,Normal
SN000003772,AC01147,2026-04-28 14:51:00,CabinPressure,8.13,psi,Normal
SN000003773,AC00510,2026-03-24 06:10:00,CabinPressure,7.72,psi,Normal
SN000003774,AC00813,2026-04-30 21:44:00,EngineTemp,99.9,C,Normal
SN000003775,AC00351,2026-05-23 20:52:00,EngineTemp,93.33,C,Normal
SN000003776,AC00603,2026-03-19 08:28:00,FuelFlow,765.28,kg/h,Warning
SN000003777,AC00913,2026-06-15 15:40:00,CabinPressure,7.87,psi,Normal
SN000003778,AC01182,2026-06-14 07:46:00,CabinPressure,8.49,psi,Normal
SN000003779,AC00952,2026-05-15 19:35:00,HydraulicPressure,2381.11,psi,Normal
SN000003780,AC00971,2026-05-20 15:00:00,HydraulicPressure,2854.25,psi,Normal
SN000003781,AC00464,2026-05-18 11:17:00,CabinPressure,8.05,psi,Normal
SN000003782,AC00295,2026-06-25 07:14:00,Vibration,3.17,mm/s,Normal
SN000003783,AC00550,2026-03-17 08:52:00,CabinPressure,10.36,psi,Warning
SN000003784,AC00589,2026-02-02 00:07:00,EngineTemp,90.52,C,Normal
SN000003785,AC00085,2026-01-21 13:40:00,Vibration,7.42,mm/s,Normal
SN000003786,AC00236,2026-04-20 09:31:00,FuelFlow,1491.95,kg/h,Normal
SN000003787,AC01072,2026-01-20 10:19:00,CabinPressure,7.21,psi,Normal
SN000003788,AC00329,2026-03-02 13:28:00,FuelFlow,1854.83,kg/h,Normal
SN000003789,AC00097,2026-02-18 11:17:00,FuelFlow,791.06,kg/h,Normal
SN000003790,AC00604,2026-03-21 06:23:00,EngineTemp,114.26,C,Normal
SN000003791,AC00707,2026-05-17 07:59:00,HydraulicPressure,3127.92,psi,Normal
SN000003792,AC00191,2026-05-15 06:24:00,HydraulicPressure,2188.0,psi,Warning
SN000003793,AC00656,2026-03-20 08:21:00,HydraulicPressure,1459.61,psi,Warning
SN000003794,AC00317,2026-01-04 13:51:00,CabinPressure,8.23,psi,Normal
SN000003795,AC00570,2026-04-20 20:54:00,OilPressure,51.88,psi,Normal
SN000003796,AC00396,2026-04-15 20:10:00,OilPressure,59.24,psi,Normal
SN000003797,AC00498,2026-07-01 23:39:00,OilPressure,47.25,psi,Normal
SN000003798,AC00356,2026-05-09 21:09:00,OilPressure,82.38,psi,Normal
SN000003799,AC00285,2026-04-27 03:15:00,FuelFlow,1552.04,kg/h,Normal
SN000003800,AC00642,2026-06-23 03:50:00,FuelFlow,3149.05,kg/h,Normal
SN000003801,AC00367,2026-05-27 12:01:00,HydraulicPressure,1977.09,psi,Warning
SN000003802,AC00900,2026-04-07 01:04:00,Vibration,5.56,mm/s,Normal
SN000003803,AC00146,2026-02-07 05:38:00,CabinPressure,7.21,psi,Normal
SN000003804,AC01053,2026-06-21 08:28:00,OilPressure,73.67,psi,Normal
SN000003805,AC00116,2026-05-28 21:01:00,HydraulicPressure,2189.82,psi,Normal
SN000003806,AC00361,2026-03-11 01:28:00,HydraulicPressure,2799.9,psi,Normal
SN000003807,AC00992,2026-02-25 09:42:00,CabinPressure,7.97,psi,Normal
SN000003808,AC01102,2026-04-02 00:39:00,EngineTemp,114.83,C,Normal
SN000003809,AC00230,2026-01-20 06:19:00,Vibration,2.44,mm/s,Normal
SN000003810,AC01025,2026-05-19 22:49:00,FuelFlow,1674.34,kg/h,Normal
SN000003811,AC00463,2026-02-17 19:00:00,CabinPressure,7.04,psi,Normal
SN000003812,AC00398,2026-03-01 15:01:00,FuelFlow,1240.37,kg/h,Normal
SN000003813,AC00395,2026-06-02 14:33:00,EngineTemp,86.82,C,Normal
SN000003814,AC00701,2026-02-07 19:29:00,FuelFlow,2202.38,kg/h,Normal
SN000003815,AC00932,2026-01-24 02:29:00,Vibration,7.83,mm/s,Normal
SN000003816,AC00459,2026-05-28 04:38:00,Vibration,0.56,mm/s,Normal
SN000003817,AC00682,2026-04-18 07:21:00,FuelFlow,2344.0,kg/h,Normal
SN000003818,AC00602,2026-01-14 20:33:00,Vibration,2.05,mm/s,Normal
SN000003819,AC00850,2026-02-06 09:13:00,CabinPressure,8.21,psi,Normal
SN000003820,AC01052,2026-05-09 11:03:00,CabinPressure,7.22,psi,Normal
SN000003821,AC00668,2026-02-01 06:58:00,HydraulicPressure,2398.24,psi,Normal
SN000003822,AC00590,2026-02-11 17:50:00,Vibration,6.28,mm/s,Normal
SN000003823,AC01022,2026-03-09 23:38:00,EngineTemp,79.31,C,Normal
SN000003824,AC00737,2026-04-11 04:04:00,Vibration,1.16,mm/s,Normal
SN000003825,AC00239,2026-06-16 16:10:00,FuelFlow,1842.82,kg/h,Normal
SN000003826,AC01188,2026-04-10 16:43:00,FuelFlow,1861.89,kg/h,Normal
SN000003827,AC01040,2026-01-26 13:57:00,FuelFlow,1852.89,kg/h,Normal
SN000003828,AC00922,2026-03-15 22:14:00,OilPressure,47.18,psi,Normal
SN000003829,AC00780,2026-01-22 21:51:00,CabinPressure,8.24,psi,Normal
SN000003830,AC01083,2026-06-15 13:22:00,FuelFlow,3150.73,kg/h,Normal
SN000003831,AC00107,2026-06-18 12:41:00,CabinPressure,7.93,psi,Normal
SN000003832,AC00763,2026-04-14 10:33:00,Vibration,7.62,mm/s,Normal
SN000003833,AC00903,2026-06-12 07:00:00,FuelFlow,726.36,kg/h,Normal
SN000003834,AC00812,2026-06-26 16:58:00,CabinPressure,7.03,psi,Normal
SN000003835,AC00621,2026-02-10 20:50:00,Vibration,7.52,mm/s,Normal
SN000003836,AC00852,2026-07-01 17:03:00,HydraulicPressure,2522.29,psi,Normal
SN000003837,AC00177,2026-01-26 04:56:00,CabinPressure,7.48,psi,Normal
SN000003838,AC00496,2026-05-05 20:13:00,FuelFlow,2486.65,kg/h,Normal
SN000003839,AC00103,2026-02-15 04:49:00,OilPressure,45.98,psi,Normal
SN000003840,AC00783,2026-02-11 11:05:00,OilPressure,57.95,psi,Normal
SN000003841,AC00890,2026-02-01 21:52:00,CabinPressure,8.41,psi,Normal
SN000003842,AC01048,2026-06-28 10:03:00,OilPressure,52.9,psi,Normal
SN000003843,AC00473,2026-04-21 06:35:00,FuelFlow,2764.81,kg/h,Normal
SN000003844,AC00330,2026-01-14 04:07:00,CabinPressure,7.36,psi,Normal
SN000003845,AC00523,2026-04-12 03:40:00,OilPressure,46.26,psi,Normal
SN000003846,AC00415,2026-03-14 14:37:00,EngineTemp,91.71,C,Normal
SN000003847,AC00312,2026-06-27 23:20:00,HydraulicPressure,2990.32,psi,Normal
SN000003848,AC00007,2026-04-22 03:09:00,EngineTemp,77.02,C,Normal
SN000003849,AC00620,2026-07-02 05:30:00,CabinPressure,8.51,psi,Normal
SN000003850,AC00130,2026-06-03 23:40:00,Vibration,1.69,mm/s,Normal
SN000003851,AC00803,2026-06-27 16:33:00,EngineTemp,99.42,C,Normal
SN000003852,AC00775,2026-05-17 15:07:00,OilPressure,34.6,psi,Warning
SN000003853,AC00539,2026-06-16 19:23:00,HydraulicPressure,2630.72,psi,Normal
SN000003854,AC00128,2026-01-21 13:02:00,Vibration,0.35,mm/s,Normal
SN000003855,AC00306,2026-05-19 05:39:00,FuelFlow,930.23,kg/h,Normal
SN000003856,AC00831,2026-01-21 16:48:00,Vibration,2.61,mm/s,Normal
SN000003857,AC00810,2026-07-01 08:41:00,FuelFlow,816.42,kg/h,Normal
SN000003858,AC00625,2026-05-28 04:35:00,FuelFlow,2852.78,kg/h,Normal
SN000003859,AC00804,2026-03-23 19:58:00,CabinPressure,8.13,psi,Normal
SN000003860,AC00556,2026-03-08 23:23:00,OilPressure,47.45,psi,Normal
SN000003861,AC00242,2026-03-04 05:31:00,EngineTemp,101.17,C,Normal
SN000003862,AC01109,2026-03-23 18:35:00,OilPressure,39.06,psi,Normal
SN000003863,AC00957,2026-03-29 10:09:00,HydraulicPressure,3108.84,psi,Normal
SN000003864,AC00852,2026-06-26 07:25:00,FuelFlow,3128.13,kg/h,Normal
SN000003865,AC00517,2026-01-28 20:04:00,Vibration,1.44,mm/s,Normal
SN000003866,AC00781,2026-01-09 05:32:00,Vibration,6.32,mm/s,Normal
SN000003867,AC01182,2026-05-02 22:58:00,Vibration,0.73,mm/s,Warning
SN000003868,AC00380,2026-01-20 14:19:00,FuelFlow,1046.02,kg/h,Normal
