flight_id,flight_number,airline,aircraft_id,departure_airport,arrival_airport,scheduled_departure,duration_minutes,distance_km,passengers,status,delay_minutes
FL0000985,AZ5059,NovaAir,AC00165,SIN,LHR,2026-06-16 18:49:00,178,424,175,Delayed,4
FL0000986,AZ8498,NovaAir,AC00796,DFW,MIA,2026-05-19 08:38:00,321,6396,145,Delayed,93
FL0000987,AZ4469,AeroSky,AC00272,SFO,SIN,2026-05-05 13:33:00,610,3410,164,Delayed,72
FL0000988,AZ4080,AeroSky,AC00653,BLR,DEN,2026-01-31 20:57:00,68,2355,103,Scheduled,3
FL0000989,AZ258,AtlanticJet,AC00316,ORD,SFO,2026-01-24 15:37:00,842,1681,110,Scheduled,2
FL0000990,AZ2098,AeroSky,AC00145,LAX,SIN,2026-05-05 04:52:00,516,5671,189,Delayed,156
FL0000991,AZ3544,AeroSky,AC00167,DXB,ORD,2026-03-14 15:26:00,138,312,272,Completed,7
FL0000992,AZ3148,NovaAir,AC00657,DXB,JFK,2026-05-21 20:47:00,532,3482,224,Completed,15
FL0000993,AZ2457,PacificAero,AC00907,ATL,SIN,2026-01-23 07:21:00,126,3131,212,Completed,8
FL0000994,AZ9804,SkyBridge,AC00156,BOS,DFW,2026-02-15 03:37:00,374,3980,203,Completed,12
FL0000995,AZ4223,SkyBridge,AC00447,BOS,SFO,2026-04-14 21:53:00,398,4194,313,Completed,0
FL0000996,AZ1409,AtlanticJet,AC00127,SIN,ORD,2026-01-24 12:56:00,795,1239,182,Completed,13
FL0000997,AZ1179,PacificAero,AC00025,SIN,DXB,2026-06-12 08:36:00,371,6172,223,Delayed,174
FL0000998,AZ8113,SkyBridge,AC00924,ATL,SIN,2026-04-27 04:01:00,536,6319,127,Cancelled,9
FL0000999,AZ7663,SkyBridge,AC00468,MIA,SIN,2026-03-11 06:44:00,752,6031,88,Completed,14
FL0001000,AZ2384,SkyBridge,AC00950,BLR,SIN,2026-05-27 19:34:00,190,6567,285,Completed,0
FL0001001,AZ3655,AeroSky,AC00819,SFO,BLR,2026-02-24 09:20:00,855,3080,121,Completed,5
FL0001002,AZ5072,PacificAero,AC00307,LAX,DEN,2026-06-21 22:55:00,67,8398,152,Completed,5
FL0001003,AZ1079,SkyBridge,AC00997,ATL,DFW,2026-03-11 03:46:00,488,7378,72,Delayed,124
FL0001004,AZ6921,NovaAir,AC00977,JFK,ORD,2026-04-28 16:53:00,285,8347,113,Completed,6
FL0001005,AZ9915,GlobalWings,AC00694,LAX,SEA,2026-02-27 17:53:00,678,7278,212,Completed,3
FL0001006,AZ7424,SkyBridge,AC00765,MIA,ATL,2026-05-05 04:33:00,423,8008,16,Scheduled,0
FL0001007,AZ9193,SkyBridge,AC00669,SFO,DFW,2026-03-18 06:15:00,365,8051,234,Completed,8
FL0001008,AZ8105,PacificAero,AC00399,BOS,DEL,2026-05-01 12:51:00,845,4000,121,Scheduled,7
FL0001009,AZ7680,PacificAero,AC01047,DEN,LAX,2026-04-25 03:03:00,196,5519,113,Completed,15
FL0001010,AZ1067,NovaAir,AC00138,BLR,DXB,2026-04-07 20:24:00,242,4775,214,Completed,11
FL0001011,AZ8041,SkyBridge,AC00671,DFW,ATL,2026-01-02 02:40:00,539,2644,69,Scheduled,10
FL0001012,AZ3293,PacificAero,AC00386,BOS,MIA,2026-03-14 20:08:00,347,1242,109,Delayed,226
FL0001013,AZ3446,GlobalWings,AC00509,SIN,MIA,2026-04-13 20:08:00,883,428,254,Completed,8
FL0001014,AZ9197,GlobalWings,AC00864,ATL,LAX,2026-01-11 11:50:00,839,2668,160,Completed,12
FL0001015,AZ9708,GlobalWings,AC00221,BOS,DEN,2026-04-25 08:32:00,247,7677,138,Completed,5
FL0001016,AZ6244,PacificAero,AC00108,SEA,LAX,2026-02-15 02:47:00,422,2572,142,Delayed,212
FL0001017,AZ9367,PacificAero,AC00664,LAX,DXB,2026-06-08 02:37:00,672,815,250,Completed,10
FL0001018,AZ8665,GlobalWings,AC00271,LAX,BOS,2026-01-21 08:06:00,114,2542,216,Completed,3
FL0001019,AZ6662,PacificAero,AC00738,DXB,DFW,2026-02-03 10:40:00,467,5879,110,Completed,15
FL0001020,AZ7448,GlobalWings,AC00811,LAX,BOS,2026-06-01 14:08:00,887,1715,238,Completed,6
FL0001021,AZ7942,AeroSky,AC00466,JFK,DEL,2026-04-05 22:30:00,744,646,175,Completed,7
FL0001022,AZ8459,SkyBridge,AC00313,LAX,ATL,2026-03-26 17:03:00,375,6599,263,Completed,0
FL0001023,AZ9647,NovaAir,AC01127,DEN,LAX,2026-06-01 01:47:00,648,839,129,Completed,7
FL0001024,AZ2594,PacificAero,AC01192,LAX,SFO,2026-01-30 08:31:00,893,2939,152,Completed,6
FL0001025,AZ5580,GlobalWings,AC00545,LAX,DXB,2026-04-13 11:03:00,442,2869,74,Completed,8
FL0001026,AZ3452,GlobalWings,AC00245,SEA,ATL,2026-05-23 22:52:00,74,7549,211,Completed,12
FL0001027,AZ3611,PacificAero,AC00219,JFK,LAX,2026-05-22 01:36:00,255,3529,194,Scheduled,9
FL0001028,AZ490,SkyBridge,AC00950,DEL,ATL,2026-05-12 09:55:00,280,4384,130,Delayed,130
FL0001029,AZ6502,PacificAero,AC00684,LAX,ATL,2026-03-07 20:53:00,782,6616,245,Completed,14
FL0001030,AZ1857,AeroSky,AC00984,SIN,ORD,2026-06-29 00:23:00,859,4321,66,Delayed,157
FL0001031,AZ1693,AeroSky,AC00023,DEL,LAX,2026-01-19 05:09:00,355,7541,97,Scheduled,5
FL0001032,AZ4973,AeroSky,AC00867,SEA,DFW,2026-03-11 11:06:00,122,4837,106,Scheduled,0
FL0001033,AZ7907,GlobalWings,AC00291,BLR,JFK,2026-04-20 23:21:00,864,3603,117,Completed,0
FL0001034,AZ9327,NovaAir,AC00481,LAX,ORD,2026-02-01 08:18:00,638,4725,138,Scheduled,0
FL0001035,AZ7185,NovaAir,AC00442,JFK,SIN,2026-02-25 19:30:00,431,739,107,Completed,15
FL0001036,AZ7950,GlobalWings,AC01182,SFO,ORD,2026-01-05 19:56:00,833,4851,139,Delayed,184
FL0001037,AZ9257,AtlanticJet,AC00557,SIN,ATL,2026-01-09 21:19:00,503,281,173,Completed,13
FL0001038,AZ9022,GlobalWings,AC00097,DEN,DEL,2026-03-26 07:03:00,657,6267,160,Completed,15
FL0001039,AZ9606,NovaAir,AC01129,SEA,DXB,2026-05-16 04:13:00,797,5931,88,Completed,5
FL0001040,AZ6003,NovaAir,AC00599,SEA,MIA,2026-05-07 11:57:00,814,8352,277,Scheduled,13
FL0001041,AZ800,SkyBridge,AC00282,JFK,LHR,2026-04-03 04:29:00,705,7894,115,Scheduled,5
FL0001042,AZ2385,GlobalWings,AC00700,MIA,BLR,2026-02-22 19:28:00,807,2862,113,Delayed,146
FL0001043,AZ9528,AeroSky,AC00168,DEL,DXB,2026-05-25 07:21:00,558,937,266,Scheduled,3
FL0001044,AZ6216,PacificAero,AC00465,ATL,BOS,2026-03-01 23:11:00,387,8264,148,Delayed,83
FL0001045,AZ2651,AtlanticJet,AC00449,BLR,SFO,2026-05-24 00:20:00,462,1993,76,Completed,14
FL0001046,AZ4062,NovaAir,AC00002,BLR,SIN,2026-03-10 13:39:00,552,2615,66,In Air,9
FL0001047,AZ609,SkyBridge,AC01110,ATL,BLR,2026-03-18 04:24:00,879,3379,137,Completed,0
FL0001048,AZ273,AtlanticJet,AC00147,JFK,ATL,2026-03-09 14:47:00,166,7162,148,Completed,12
FL0001049,AZ8150,AeroSky,AC00795,BOS,ATL,2026-05-05 22:39:00,483,8088,183,Completed,1
FL0001050,AZ1705,NovaAir,AC00064,DEN,SEA,2026-05-08 23:25:00,861,6537,170,Delayed,197
FL0001051,AZ9008,AeroSky,AC01005,DXB,BOS,2026-05-08 19:33:00,544,1672,163,Completed,8
FL0001052,AZ5175,PacificAero,AC00932,JFK,ATL,2026-02-04 05:26:00,292,7938,17,Cancelled,10
FL0001053,AZ8395,NovaAir,AC00444,SIN,DXB,2026-06-14 06:38:00,55,2353,99,Completed,0
FL0001054,AZ2027,AtlanticJet,AC00949,JFK,BOS,2026-03-07 23:38:00,442,1048,134,Delayed,149
FL0001055,AZ7091,AeroSky,AC00926,MIA,DEN,2026-03-05 07:43:00,85,5006,153,Scheduled,10
FL0001056,AZ818,SkyBridge,AC00408,LHR,ORD,2026-01-28 23:16:00,50,6595,223,Completed,12
FL0001057,AZ2380,GlobalWings,AC01196,ORD,ATL,2026-05-04 19:34:00,500,2152,203,Completed,5
FL0001058,AZ9004,AeroSky,AC00898,DXB,BOS,2026-01-09 14:54:00,760,7294,183,Completed,11
FL0001059,AZ4405,AtlanticJet,AC00572,SFO,MIA,2026-01-13 05:02:00,477,1346,194,Delayed,22
FL0001060,AZ1515,PacificAero,AC01039,SEA,MIA,2026-05-27 02:50:00,185,2232,12,Scheduled,5
FL0001061,AZ3139,PacificAero,AC00914,ORD,DXB,2026-03-13 13:11:00,427,4559,122,Scheduled,2
FL0001062,AZ1082,PacificAero,AC00476,SFO,JFK,2026-01-15 11:23:00,181,6651,164,Completed,11
FL0001063,AZ5335,GlobalWings,AC01075,SIN,LAX,2026-02-11 01:14:00,588,395,172,Completed,4
FL0001064,AZ6454,PacificAero,AC00387,DEL,DEN,2026-03-19 18:07:00,535,3758,146,Completed,5
FL0001065,AZ7926,PacificAero,AC00300,LHR,DXB,2026-01-26 19:41:00,567,2632,244,Completed,2
FL0001066,AZ4400,NovaAir,AC00506,JFK,LHR,2026-03-01 23:27:00,685,6176,240,Cancelled,7
FL0001067,AZ7469,PacificAero,AC00088,LAX,DEL,2026-06-07 05:44:00,73,3405,149,In Air,12
FL0001068,AZ9913,PacificAero,AC00261,DEL,BLR,2026-03-23 19:38:00,854,6910,218,Delayed,61
FL0001069,AZ754,SkyBridge,AC00887,ATL,MIA,2026-01-28 07:50:00,112,1640,107,Completed,4
FL0001070,AZ5148,NovaAir,AC00952,ATL,DEN,2026-04-13 05:57:00,394,5222,214,Scheduled,10
FL0001071,AZ1590,AtlanticJet,AC01148,MIA,DEN,2026-05-21 13:44:00,721,2498,194,Delayed,86
FL0001072,AZ5229,SkyBridge,AC00516,DEN,SEA,2026-01-23 21:55:00,322,4984,210,Completed,7
FL0001073,AZ9893,NovaAir,AC00714,BLR,DFW,2026-03-11 15:18:00,388,6992,137,Completed,8
FL0001074,AZ3449,NovaAir,AC00286,LHR,DXB,2026-03-10 13:51:00,748,6172,225,Completed,10
FL0001075,AZ5627,GlobalWings,AC00241,BOS,MIA,2026-03-05 03:19:00,343,4297,160,Delayed,153
FL0001076,AZ2497,SkyBridge,AC00768,BLR,LHR,2026-06-30 22:27:00,779,4685,279,Completed,10
FL0001077,AZ4274,NovaAir,AC00255,BOS,JFK,2026-04-02 22:41:00,447,303,34,Scheduled,6
FL0001078,AZ9852,AeroSky,AC01047,DEN,BOS,2026-04-11 21:15:00,317,1085,89,Completed,15
FL0001079,AZ1251,SkyBridge,AC00642,DEN,SFO,2026-05-21 20:39:00,170,6170,109,Completed,1
FL0001080,AZ9382,AeroSky,AC00261,JFK,BOS,2026-04-08 17:26:00,748,7184,52,Scheduled,1
FL0001081,AZ9154,SkyBridge,AC00568,LAX,ORD,2026-05-03 22:02:00,281,3861,181,Completed,8
FL0001082,AZ6379,GlobalWings,AC00048,DEL,DFW,2026-02-25 05:36:00,825,3852,72,Delayed,206
FL0001083,AZ1667,GlobalWings,AC00329,MIA,LHR,2026-01-07 08:23:00,673,4669,165,Delayed,31
FL0001084,AZ151,GlobalWings,AC00496,DEL,SFO,2026-03-22 10:53:00,222,3860,249,Delayed,27
FL0001085,AZ1443,NovaAir,AC01188,LHR,ATL,2026-06-08 10:46:00,501,3746,29,Scheduled,3
FL0001086,AZ3460,AtlanticJet,AC00308,DXB,DEN,2026-06-11 02:51:00,674,6478,5,Scheduled,8
FL0001087,AZ6210,GlobalWings,AC00660,DEN,SFO,2026-05-05 14:57:00,675,6605,159,Completed,6
FL0001088,AZ4175,AtlanticJet,AC00345,DXB,JFK,2026-05-18 12:04:00,366,6037,281,Completed,8
FL0001089,AZ1159,NovaAir,AC00962,ATL,DFW,2026-05-19 03:37:00,621,4248,185,Delayed,178
FL0001090,AZ7396,NovaAir,AC00797,DXB,DEL,2026-01-08 23:11:00,435,585,93,Completed,13
FL0001091,AZ3690,PacificAero,AC00714,JFK,DEN,2026-04-03 19:34:00,311,8090,202,Completed,5
FL0001092,AZ1613,PacificAero,AC00075,LHR,MIA,2026-03-13 06:09:00,823,3995,201,Completed,5
FL0001093,AZ2420,NovaAir,AC00513,DXB,MIA,2026-01-19 05:28:00,306,7673,122,Completed,9
FL0001094,AZ954,PacificAero,AC00470,ATL,BLR,2026-03-09 17:28:00,578,1344,237,Completed,2
FL0001095,AZ3301,PacificAero,AC00591,LHR,DEL,2026-03-06 01:25:00,478,3001,77,Completed,0
FL0001096,AZ3031,GlobalWings,AC00208,DXB,JFK,2026-01-25 12:47:00,228,2283,118,Scheduled,11
FL0001097,AZ8306,PacificAero,AC00018,MIA,ORD,2026-03-31 10:29:00,829,4711,131,Scheduled,0
FL0001098,AZ9502,SkyBridge,AC00277,BLR,LAX,2026-05-24 09:07:00,204,2417,223,Completed,11
FL0001099,AZ1198,NovaAir,AC00359,DEN,DFW,2026-06-15 15:21:00,299,2905,215,Completed,1
FL0001100,AZ8702,NovaAir,AC00944,ORD,LAX,2026-04-15 13:36:00,738,6721,97,In Air,12
FL0001101,AZ2834,PacificAero,AC01183,LHR,MIA,2026-05-09 20:44:00,459,4369,134,Scheduled,13
FL0001102,AZ6368,NovaAir,AC00075,DEL,DEN,2026-02-15 23:06:00,421,5139,191,Completed,13
FL0001103,AZ7471,PacificAero,AC00645,ATL,SFO,2026-01-09 16:37:00,61,3781,289,Completed,4
FL0001104,AZ8075,NovaAir,AC00619,SIN,DEL,2026-02-20 21:59:00,61,3970,290,Completed,8
FL0001105,AZ1759,SkyBridge,AC00761,DEN,SIN,2026-06-19 09:01:00,470,1091,224,Completed,4
FL0001106,AZ5912,PacificAero,AC00953,SEA,LAX,2026-05-08 15:11:00,488,1529,306,Scheduled,9
FL0001107,AZ281,AeroSky,AC00982,MIA,DEN,2026-01-15 18:06:00,243,5334,167,Completed,5
FL0001108,AZ6709,SkyBridge,AC00123,ORD,SIN,2026-04-09 03:52:00,690,6332,106,Completed,14
FL0001109,AZ7282,NovaAir,AC00711,SIN,BOS,2026-06-17 14:05:00,421,1084,113,Completed,3
FL0001110,AZ5509,AtlanticJet,AC01123,SFO,DEL,2026-01-14 03:56:00,563,1352,39,Cancelled,12
FL0001111,AZ6561,GlobalWings,AC00295,DXB,DEN,2026-04-08 06:00:00,246,1776,260,In Air,8
FL0001112,AZ7094,PacificAero,AC00025,LAX,JFK,2026-04-21 06:52:00,627,3422,268,Completed,4
FL0001113,AZ3689,NovaAir,AC00002,BOS,ATL,2026-03-18 16:23:00,83,4600,164,Completed,2
FL0001114,AZ6196,NovaAir,AC00234,BLR,ORD,2026-06-29 16:06:00,876,5865,181,Delayed,186
FL0001115,AZ3806,AeroSky,AC00669,ATL,LHR,2026-05-01 08:49:00,743,4820,113,Completed,7
FL0001116,AZ4321,AeroSky,AC00673,SFO,MIA,2026-04-10 02:25:00,786,6880,65,Completed,9
FL0001117,AZ6860,AtlanticJet,AC00449,DEL,ORD,2026-03-23 10:04:00,201,1865,291,Completed,11
FL0001118,AZ5243,AeroSky,AC00613,SFO,DEN,2026-05-01 14:11:00,683,8133,187,Completed,2
FL0001119,AZ5146,GlobalWings,AC00316,SFO,DEN,2026-06-07 08:20:00,76,5718,272,Completed,3
FL0001120,AZ5606,GlobalWings,AC00439,DEN,MIA,2026-05-25 07:18:00,285,4943,240,Completed,5
FL0001121,AZ8171,AeroSky,AC00170,BOS,SEA,2026-05-18 04:56:00,860,389,122,Completed,13
FL0001122,AZ5953,AtlanticJet,AC00106,BLR,SIN,2026-02-25 07:12:00,78,2436,140,Completed,11
FL0001123,AZ3249,GlobalWings,AC00339,BOS,JFK,2026-01-15 17:16:00,84,1599,107,Completed,0
FL0001124,AZ2371,AeroSky,AC00221,BLR,SFO,2026-06-28 12:49:00,675,1424,180,Delayed,72
FL0001125,AZ4748,AeroSky,AC00323,DEN,LHR,2026-04-05 15:45:00,572,1824,197,In Air,7
FL0001126,AZ4911,AtlanticJet,AC00334,SFO,BLR,2026-05-04 07:14:00,508,6127,199,Completed,9
FL0001127,AZ7657,GlobalWings,AC00857,DXB,BLR,2026-05-27 00:48:00,361,5601,215,In Air,7
FL0001128,AZ2166,GlobalWings,AC00163,DXB,ORD,2026-01-14 09:32:00,165,2669,116,Delayed,114
FL0001129,AZ2108,AtlanticJet,AC00682,DXB,JFK,2026-04-13 20:18:00,289,8140,189,Completed,13
FL0001130,AZ5753,AeroSky,AC00430,LHR,DXB,2026-04-21 03:41:00,417,2814,278,Delayed,49
FL0001131,AZ2277,SkyBridge,AC00798,LAX,JFK,2026-04-02 19:35:00,519,6762,165,Scheduled,14
FL0001132,AZ4205,NovaAir,AC00645,DXB,SIN,2026-06-03 18:32:00,233,371,111,Scheduled,5
FL0001133,AZ3057,NovaAir,AC00304,JFK,MIA,2026-05-02 19:23:00,290,8365,71,Scheduled,6
FL0001134,AZ1813,NovaAir,AC00739,LAX,DEL,2026-01-04 08:36:00,674,6361,177,Completed,0
FL0001135,AZ7226,AtlanticJet,AC00414,SIN,BLR,2026-07-02 10:28:00,741,4730,262,Completed,6
FL0001136,AZ5549,AeroSky,AC01121,SIN,LAX,2026-06-15 15:26:00,818,7728,107,Completed,9
FL0001137,AZ7460,SkyBridge,AC00972,SFO,LHR,2026-01-23 20:44:00,668,4033,161,Scheduled,7
FL0001138,AZ8795,GlobalWings,AC00470,ATL,DXB,2026-01-15 02:15:00,305,6718,67,Scheduled,0
FL0001139,AZ367,PacificAero,AC00490,LAX,ATL,2026-06-13 13:36:00,93,1496,248,Completed,13
FL0001140,AZ6473,PacificAero,AC00105,DEL,DXB,2026-04-22 11:39:00,263,4961,59,Scheduled,7
FL0001141,AZ4123,NovaAir,AC01117,DXB,SEA,2026-03-06 12:43:00,746,7286,144,Completed,10
FL0001142,AZ7086,GlobalWings,AC00529,LAX,ORD,2026-02-17 06:53:00,732,4462,268,Delayed,41
FL0001143,AZ2089,AeroSky,AC00200,DXB,ORD,2026-05-12 14:13:00,600,1373,111,Completed,4
FL0001144,AZ8468,AeroSky,AC00367,DFW,JFK,2026-04-09 07:44:00,390,2239,167,In Air,14
FL0001145,AZ9034,SkyBridge,AC00171,DEN,DXB,2026-04-12 07:49:00,406,3140,151,In Air,6
FL0001146,AZ588,SkyBridge,AC00130,DXB,LAX,2026-02-01 11:11:00,209,3431,284,Completed,11
FL0001147,AZ8020,PacificAero,AC00213,DEL,SFO,2026-06-07 10:22:00,457,3729,72,In Air,6
FL0001148,AZ6445,SkyBridge,AC00465,DXB,SIN,2026-01-25 08:35:00,844,8349,142,Scheduled,14
FL0001149,AZ5649,NovaAir,AC00086,LHR,SEA,2026-03-14 11:52:00,48,6073,105,Completed,11
FL0001150,AZ8199,PacificAero,AC00646,DXB,BLR,2026-01-03 16:59:00,143,2158,212,Completed,15
FL0001151,AZ8899,NovaAir,AC00246,MIA,SIN,2026-05-05 01:06:00,850,5444,31,Scheduled,9
FL0001152,AZ4698,SkyBridge,AC00113,ATL,LAX,2026-02-08 19:15:00,185,4481,150,Delayed,39
FL0001153,AZ528,SkyBridge,AC01088,DEL,SFO,2026-01-28 02:05:00,360,5162,154,Completed,0
FL0001154,AZ4428,SkyBridge,AC00282,SEA,ORD,2026-02-03 21:18:00,147,6189,69,Delayed,24
FL0001155,AZ5203,PacificAero,AC01181,SEA,JFK,2026-03-08 11:44:00,125,4043,174,Delayed,70
FL0001156,AZ1745,NovaAir,AC01125,SIN,MIA,2026-01-30 00:06:00,604,5119,70,Scheduled,9
FL0001157,AZ1645,PacificAero,AC00861,SIN,LAX,2026-04-24 13:21:00,320,1102,120,Delayed,17
FL0001158,AZ9780,PacificAero,AC00088,LAX,ORD,2026-06-23 15:53:00,460,2001,135,Scheduled,5
FL0001159,AZ7805,GlobalWings,AC00168,BLR,SIN,2026-04-01 03:21:00,709,1951,182,Completed,0
FL0001160,AZ8668,SkyBridge,AC00347,DXB,SIN,2026-02-16 02:47:00,743,4159,104,Scheduled,0
FL0001161,AZ3253,PacificAero,AC01009,BOS,DEL,2026-03-10 06:50:00,485,3707,101,Completed,12
FL0001162,AZ2142,AtlanticJet,AC00829,ATL,SFO,2026-02-19 14:13:00,637,4963,79,Completed,7
FL0001163,AZ9606,AeroSky,AC00003,SFO,ATL,2026-07-01 04:46:00,240,4394,119,Completed,5
FL0001164,AZ2278,GlobalWings,AC00083,LHR,DFW,2026-02-18 05:21:00,807,1012,36,Scheduled,12
FL0001165,AZ5692,GlobalWings,AC00431,ATL,JFK,2026-01-02 00:37:00,757,475,186,Completed,3
FL0001166,AZ7364,AtlanticJet,AC00253,DEN,ORD,2026-02-23 12:23:00,465,6455,186,Completed,8
FL0001167,AZ4587,NovaAir,AC00424,DFW,BLR,2026-02-23 03:01:00,726,4227,303,Completed,15
FL0001168,AZ3439,NovaAir,AC00888,LAX,SEA,2026-01-02 02:42:00,845,1226,295,Completed,9
FL0001169,AZ9708,NovaAir,AC00581,JFK,SEA,2026-02-21 05:26:00,832,475,162,Completed,2
FL0001170,AZ2728,NovaAir,AC00921,SEA,ATL,2026-03-23 16:06:00,327,8062,261,Delayed,69
FL0001171,AZ2470,AeroSky,AC00036,DFW,MIA,2026-02-18 14:25:00,438,3836,292,Delayed,164
FL0001172,AZ1131,PacificAero,AC01070,ATL,SIN,2026-05-16 00:23:00,323,5332,153,Delayed,5
FL0001173,AZ8756,AeroSky,AC00580,BLR,JFK,2026-03-29 19:51:00,820,3247,160,Scheduled,15
FL0001174,AZ1877,AtlanticJet,AC01135,ORD,LAX,2026-04-30 04:39:00,46,8131,227,Delayed,47
FL0001175,AZ9956,PacificAero,AC00515,ATL,SIN,2026-06-04 16:23:00,645,3518,160,Scheduled,12
FL0001176,AZ5607,SkyBridge,AC00779,BOS,SEA,2026-02-04 23:38:00,295,5570,189,Delayed,219
FL0001177,AZ9359,GlobalWings,AC01091,DEN,DEL,2026-03-29 19:21:00,486,519,111,Completed,3
FL0001178,AZ2323,GlobalWings,AC00420,DFW,DEN,2026-01-16 23:24:00,801,1439,204,Completed,14
FL0001179,AZ9744,NovaAir,AC00760,DXB,DFW,2026-03-21 13:01:00,56,6953,118,Completed,8
FL0001180,AZ7898,AtlanticJet,AC00698,BLR,DFW,2026-02-04 00:51:00,140,4351,223,Delayed,11
FL0001181,AZ1553,PacificAero,AC00014,ATL,BOS,2026-03-02 19:35:00,266,6997,169,Scheduled,3
FL0001182,AZ2791,AeroSky,AC00001,BOS,DFW,2026-04-12 02:19:00,410,7661,320,Delayed,178
FL0001183,AZ3308,GlobalWings,AC00564,DXB,JFK,2026-01-08 18:39:00,205,4087,173,Completed,5
FL0001184,AZ3445,SkyBridge,AC00944,DFW,ORD,2026-04-18 09:44:00,276,2453,107,Delayed,30
FL0001185,AZ224,GlobalWings,AC00885,LHR,DEL,2026-04-20 01:53:00,898,2856,283,Delayed,96
FL0001186,AZ6900,AeroSky,AC00861,SEA,LAX,2026-03-05 18:00:00,206,3719,112,Completed,4
FL0001187,AZ9836,PacificAero,AC00546,SFO,DFW,2026-03-02 12:10:00,613,5657,191,Completed,5
FL0001188,AZ4363,PacificAero,AC00920,LHR,BOS,2026-03-20 11:49:00,858,7542,249,Completed,10
FL0001189,AZ2177,AeroSky,AC00402,DFW,SIN,2026-01-08 07:00:00,836,7866,201,Completed,3
FL0001190,AZ8931,GlobalWings,AC01148,DFW,SIN,2026-02-11 04:50:00,710,2465,191,Completed,5
FL0001191,AZ5656,PacificAero,AC00104,SIN,ORD,2026-03-29 13:22:00,601,1465,30,Scheduled,2
FL0001192,AZ8136,GlobalWings,AC00535,MIA,JFK,2026-04-05 12:55:00,892,3171,107,Completed,13
FL0001193,AZ5373,NovaAir,AC00184,ORD,DEL,2026-03-22 06:49:00,497,1420,89,Completed,2
FL0001194,AZ597,AeroSky,AC00692,ORD,DXB,2026-04-11 14:26:00,56,697,188,Completed,0
FL0001195,AZ1037,AtlanticJet,AC00170,SEA,ORD,2026-01-30 12:20:00,869,1859,190,Completed,11
FL0001196,AZ4886,SkyBridge,AC00307,DXB,BOS,2026-01-10 09:48:00,733,2136,166,Completed,9
FL0001197,AZ4834,PacificAero,AC01181,ORD,JFK,2026-02-23 20:45:00,547,1505,71,Completed,5
FL0001198,AZ823,PacificAero,AC00644,BOS,DEL,2026-01-16 11:01:00,564,7371,297,Completed,0
FL0001199,AZ8784,GlobalWings,AC00504,LAX,JFK,2026-04-06 03:08:00,394,1703,270,Completed,8
FL0001200,AZ902,SkyBridge,AC00483,SFO,DEN,2026-02-14 18:17:00,320,3983,260,Completed,11
FL0001201,AZ6763,GlobalWings,AC01182,ATL,BLR,2026-03-03 23:32:00,610,895,298,Delayed,13
FL0001202,AZ1094,SkyBridge,AC00728,DFW,DEN,2026-06-17 11:44:00,842,3277,119,In Air,2
FL0001203,AZ3007,PacificAero,AC00803,SIN,LAX,2026-02-14 13:38:00,172,331,66,Scheduled,8
FL0001204,AZ4487,GlobalWings,AC01057,DEN,MIA,2026-04-01 15:55:00,827,3325,178,Completed,12
FL0001205,AZ8647,PacificAero,AC00290,ORD,DXB,2026-01-24 20:36:00,739,5085,226,Completed,5
FL0001206,AZ8756,NovaAir,AC00835,LHR,DXB,2026-04-22 22:56:00,293,7127,118,Completed,11
FL0001207,AZ2666,SkyBridge,AC00516,DFW,JFK,2026-04-23 17:11:00,86,6642,140,Completed,12
FL0001208,AZ4914,GlobalWings,AC00087,SIN,SEA,2026-04-16 19:24:00,279,6296,249,Completed,5
FL0001209,AZ3800,AtlanticJet,AC00174,DEL,DXB,2026-01-09 11:17:00,466,4834,252,Completed,0
FL0001210,AZ7729,PacificAero,AC01139,JFK,SFO,2026-03-29 21:45:00,227,4762,176,Completed,4
FL0001211,AZ3452,GlobalWings,AC00697,DEL,DXB,2026-01-23 09:39:00,699,1192,140,Completed,7
FL0001212,AZ2416,AeroSky,AC00398,DFW,DEL,2026-05-10 06:35:00,367,2251,87,Completed,7
FL0001213,AZ3354,GlobalWings,AC01078,JFK,ORD,2026-06-15 13:36:00,851,2277,317,Delayed,12
FL0001214,AZ6762,AeroSky,AC01009,BOS,JFK,2026-03-14 02:03:00,704,5542,219,Completed,1
FL0001215,AZ8303,NovaAir,AC01035,DXB,JFK,2026-01-31 12:49:00,380,6628,48,Cancelled,14
FL0001216,AZ6899,AeroSky,AC00022,SIN,MIA,2026-01-04 01:14:00,72,731,189,Completed,10
FL0001217,AZ9866,AeroSky,AC00501,MIA,ORD,2026-01-05 18:38:00,528,8398,167,Completed,9
FL0001218,AZ1349,SkyBridge,AC00438,DXB,SFO,2026-01-02 02:51:00,856,5915,212,Completed,1
FL0001219,AZ3800,GlobalWings,AC01078,BOS,JFK,2026-02-14 20:18:00,338,2033,203,In Air,9
FL0001220,AZ2683,GlobalWings,AC00703,SFO,BOS,2026-06-23 19:07:00,819,6922,127,Delayed,43
FL0001221,AZ1611,SkyBridge,AC00151,BOS,LHR,2026-02-23 20:12:00,388,5782,269,Completed,2
FL0001222,AZ5629,GlobalWings,AC00267,BLR,LAX,2026-04-18 00:33:00,810,952,85,Completed,0
FL0001223,AZ7088,AeroSky,AC00892,DEN,SFO,2026-06-06 01:46:00,755,1822,148,Completed,4
FL0001224,AZ2623,AtlanticJet,AC01066,LAX,ATL,2026-01-21 03:58:00,452,1698,168,Completed,12
